head_entity_text,tail_entity_text,relation
acne,cosmetics,"Cause-Effect (e2, e1)"
moons,collaboration,Other
light,face,"Entity-Origin (e1, e2)"
receiver,catch,Other
shirt,sleeve,"Component-Whole (e2, e1)"
garden,pail,"Content-Container (e1, e2)"
document,interrogation,"Message-Topic (e1, e2)"
nuts,tires,"Component-Whole (e1, e2)"
man,knife,"Instrument-Agency (e1, e2)"
stone,cup,"Content-Container (e1, e2)"
noise,resistors,"Cause-Effect (e2, e1)"
damage,reconstruction,"Cause-Effect (e1, e2)"
dialogue,economic impact,"Message-Topic (e1, e2)"
bank,plans,"Product-Producer (e1, e2)"
light,turrets,"Entity-Origin (e1, e2)"
stew,cauldron,"Content-Container (e1, e2)"
sedge,bitterns,"Member-Collection (e2, e1)"
woman,village,"Entity-Origin (e1, e2)"
questions,cultural differences,"Message-Topic (e1, e2)"
phosphorus,calcium loss,"Cause-Effect (e1, e2)"
furnace,thermostat,"Component-Whole (e1, e2)"
bureau,committee,"Product-Producer (e1, e2)"
mover,hamburger,Other
wallet,locker,"Content-Container (e1, e2)"
book,chapters,"Component-Whole (e2, e1)"
display case,desserts,"Content-Container (e1, e2)"
chemicals,river,"Entity-Destination (e1, e2)"
member,team,"Member-Collection (e1, e2)"
script,index,"Instrument-Agency (e1, e2)"
preview,blog,"Entity-Destination (e1, e2)"
radio,development,"Message-Topic (e1, e2)"
convict,claim,Other
armor,chest,"Content-Container (e1, e2)"
dust,irritation,"Cause-Effect (e1, e2)"
flakeboard,guardrail,"Entity-Origin (e1, e2)"
troop,princesses,"Member-Collection (e1, e2)"
plastic bag,marijuana,"Content-Container (e1, e2)"
thermostat,refrigerator,"Component-Whole (e1, e2)"
crisis,sector,"Entity-Origin (e1, e2)"
hormone,gland,"Product-Producer (e1, e2)"
researcher,programme,"Product-Producer (e1, e2)"
mountain,landscapes,"Component-Whole (e1, e2)"
boxes,house,"Entity-Destination (e1, e2)"
heat,metamorphism,"Cause-Effect (e1, e2)"
optimization,engineers,"Instrument-Agency (e1, e2)"
phalanx,comrades,"Member-Collection (e1, e2)"
flange,baboons,"Member-Collection (e1, e2)"
architect,strip,"Instrument-Agency (e1, e2)"
stress,fever,"Cause-Effect (e1, e2)"
aircraft,flight,Other
recipe,friends,"Entity-Origin (e1, e2)"
mastiffs,homes,"Entity-Destination (e1, e2)"
pin,potentiometer,"Component-Whole (e1, e2)"
nide,pheasants,"Member-Collection (e1, e2)"
statement,topics,"Message-Topic (e1, e2)"
article,music,"Message-Topic (e1, e2)"
bottle,gold dust,"Content-Container (e1, e2)"
weight,collapse,"Cause-Effect (e1, e2)"
committee,recommendations,"Product-Producer (e1, e2)"
circle,mobsters,"Member-Collection (e2, e1)"
nose,tissue,"Component-Whole (e2, e1)"
monsoons,change,"Cause-Effect (e2, e1)"
rules,behavior,Other
explosion,blast,"Cause-Effect (e2, e1)"
sadness,fear,"Cause-Effect (e1, e2)"
padding,helmets,"Content-Container (e1, e2)"
letters,addresses,"Entity-Destination (e1, e2)"
kitchen,fridge,"Content-Container (e2, e1)"
shop,booth,Other
damage,hallucinogens,"Cause-Effect (e2, e1)"
flu,chills,"Cause-Effect (e1, e2)"
device,port,"Content-Container (e2, e1)"
workshop,tools,"Message-Topic (e1, e2)"
joke,comedy,"Component-Whole (e1, e2)"
grain,whisky,Other
quarterback,pass,Other
cistern,liquids,"Content-Container (e2, e1)"
policy,prevention,"Instrument-Agency (e1, e2)"
catapult,arm,"Component-Whole (e2, e1)"
company,research,Other
people,areas,"Entity-Destination (e1, e2)"
decedent,yard,"Entity-Origin (e1, e2)"
heart,valves,"Component-Whole (e2, e1)"
author,birth,Other
page,conventions,"Content-Container (e2, e1)"
blaze,fault,"Cause-Effect (e2, e1)"
bean,flour,Other
key,member,Other
merger,opposition,"Cause-Effect (e1, e2)"
regulation,valve,"Instrument-Agency (e2, e1)"
bullet,head,Other
computer,area,"Content-Container (e2, e1)"
details,interview,"Message-Topic (e2, e1)"
debris,fire,"Cause-Effect (e2, e1)"
flu,stress,"Cause-Effect (e1, e2)"
slot machine,reels,"Component-Whole (e2, e1)"
rod,cylinder,"Component-Whole (e1, e2)"
archive,months,Other
Jug,wine,"Content-Container (e1, e2)"
paddle,canister,"Content-Container (e1, e2)"
government,science,"Instrument-Agency (e2, e1)"
pages,significance,"Message-Topic (e1, e2)"
cockpit,floor,"Component-Whole (e2, e1)"
team,general counsel,"Member-Collection (e2, e1)"
merchant,duct-flutes,Other
plurality,features,Other
accident,death,"Cause-Effect (e1, e2)"
kidney,father,"Entity-Destination (e1, e2)"
technique,laser,"Instrument-Agency (e2, e1)"
species,forest,Other
parts,story,"Component-Whole (e1, e2)"
plant,leaves,"Component-Whole (e2, e1)"
starch,sugars,"Product-Producer (e2, e1)"
employee,comment,Other
tree,woods,"Content-Container (e1, e2)"
council,zones,"Product-Producer (e2, e1)"
theme,street vision,"Message-Topic (e1, e2)"
catheter,artery,"Entity-Destination (e1, e2)"
vaccines,fever,"Cause-Effect (e1, e2)"
decision,maker,Other
bodies,barrels,"Content-Container (e1, e2)"
report,motives,"Message-Topic (e1, e2)"
baseball,arbitrator,Other
report,degree,"Message-Topic (e1, e2)"
tree,woods,"Content-Container (e1, e2)"
oily skin,Acne,"Cause-Effect (e1, e2)"
meeting,vote,Other
movie,box set,"Member-Collection (e1, e2)"
magazines,subscribers,"Entity-Destination (e1, e2)"
dirt,acne,"Cause-Effect (e1, e2)"
bottle,canteen,Other
sandalwood,soil,"Entity-Origin (e1, e2)"
coil,galvanometer,"Component-Whole (e1, e2)"
sheets,aspects,"Message-Topic (e1, e2)"
art,project,"Instrument-Agency (e1, e2)"
shots,squads,"Instrument-Agency (e1, e2)"
fuselage,bay,"Content-Container (e1, e2)"
rabble,persons,"Member-Collection (e1, e2)"
pole,receptacle,"Content-Container (e2, e1)"
brain,cerebellum,"Component-Whole (e2, e1)"
pillow,foam,"Component-Whole (e2, e1)"
houses,government,"Product-Producer (e1, e2)"
pile,books,"Member-Collection (e1, e2)"
rules,criteria,Other
remnant,epochs,"Entity-Origin (e1, e2)"
player,keyframe,"Entity-Destination (e1, e2)"
ship,fleet,"Member-Collection (e1, e2)"
blogs,life,"Message-Topic (e1, e2)"
teacher,blackboard,Other
work,employee,"Product-Producer (e1, e2)"
categories,tourism,"Member-Collection (e1, e2)"
water,ocean,"Entity-Origin (e1, e2)"
mother,depression,Other
troop,fairies,"Member-Collection (e1, e2)"
syrup,cask,"Entity-Origin (e1, e2)"
refraction,rainbows,"Cause-Effect (e1, e2)"
chart,study,"Product-Producer (e1, e2)"
candlestick,maker,Other
storm,cancellation,"Cause-Effect (e1, e2)"
parade,athletes,"Member-Collection (e1, e2)"
flood,harm,"Cause-Effect (e1, e2)"
history,book,"Content-Container (e2, e1)"
album,jacket,"Content-Container (e2, e1)"
aid,countries,"Entity-Destination (e1, e2)"
mustard,mustard seeds,"Entity-Origin (e1, e2)"
mother,team,"Member-Collection (e1, e2)"
milk,sack,"Content-Container (e2, e1)"
work,themes,"Message-Topic (e1, e2)"
bands,researchers,"Instrument-Agency (e1, e2)"
regiment,archers,"Member-Collection (e2, e1)"
skin,face,"Component-Whole (e1, e2)"
formations,year,Other
cow,milk,"Product-Producer (e2, e1)"
batteries,power,Other
bomb,fruit,"Content-Container (e1, e2)"
burner,dryer,"Component-Whole (e1, e2)"
humpback,flipper,"Component-Whole (e2, e1)"
vessels,badge,Other
bakers,handle,"Instrument-Agency (e2, e1)"
prince,frosting,Other
contractions,prostaglandins,"Cause-Effect (e2, e1)"
pleasure,suffering,Other
folks,lens,Other
people,twilight zone,"Entity-Destination (e1, e2)"
chicken,soup,"Component-Whole (e1, e2)"
cigarette,alarm,"Cause-Effect (e1, e2)"
magazine,developments,"Message-Topic (e1, e2)"
casket,casket,"Content-Container (e1, e2)"
window,train,"Component-Whole (e1, e2)"
drawing,man,Other
chess openings,literature,"Message-Topic (e1, e2)"
powder,roll,"Content-Container (e1, e2)"
body,suitcase,"Content-Container (e1, e2)"
sweeper,end,Other
abridger,eye,Other
proclamation,flu,"Message-Topic (e1, e2)"
Rumors,public,"Entity-Destination (e1, e2)"
book,cupboard,"Content-Container (e1, e2)"
infant,box,"Content-Container (e1, e2)"
complications,deaths,"Cause-Effect (e1, e2)"
brood,chicks,"Member-Collection (e2, e1)"
trail,village,"Entity-Origin (e1, e2)"
pilots,trouble,Other
grower,moldboard,"Instrument-Agency (e2, e1)"
maker,handbags,"Product-Producer (e1, e2)"
recipe,grandmother,"Entity-Origin (e1, e2)"
steam,combustion,"Cause-Effect (e2, e1)"
timers,event,"Cause-Effect (e2, e1)"
clergy,faiths,"Member-Collection (e1, e2)"
dule,turkeys,"Member-Collection (e2, e1)"
shifts,gas flows,"Cause-Effect (e2, e1)"
teacher,book,"Product-Producer (e1, e2)"
declaration,climate change,"Message-Topic (e1, e2)"
contents,packet,"Content-Container (e1, e2)"
flight,stairs,Other
Lesions,hemiparesis,"Cause-Effect (e1, e2)"
initiative,obesity,"Message-Topic (e1, e2)"
book,role,"Message-Topic (e1, e2)"
frontpage,news paper,"Component-Whole (e1, e2)"
chip,reliquary,"Content-Container (e1, e2)"
blank,carton,Other
meinie,sparrows,Other
fluid,body,"Entity-Destination (e1, e2)"
princess,storm,Other
olive oil,salad,"Content-Container (e1, e2)"
acid,bottle,"Content-Container (e1, e2)"
transformer,shield,"Instrument-Agency (e2, e1)"
article,impulsivity,"Message-Topic (e1, e2)"
cadre,combinations,"Member-Collection (e2, e1)"
letter,teaching duties,"Message-Topic (e1, e2)"
projects,markets,"Entity-Destination (e1, e2)"
sleeve,blouse,"Component-Whole (e1, e2)"
issues,law,"Message-Topic (e1, e2)"
congestion,delays,"Cause-Effect (e1, e2)"
report,death,"Message-Topic (e1, e2)"
suspects,police,"Entity-Destination (e1, e2)"
Concerns,data protection,"Message-Topic (e1, e2)"
catch,fish,"Member-Collection (e1, e2)"
program,notes,"Instrument-Agency (e2, e1)"
term,metaphor,"Entity-Origin (e1, e2)"
answer,paragraph,"Content-Container (e1, e2)"
anthology,novels,"Member-Collection (e1, e2)"
officer,ram,"Instrument-Agency (e2, e1)"
bastard,velocity,Other
verses,people,"Product-Producer (e1, e2)"
text,text box,"Content-Container (e1, e2)"
dentist,drill,"Instrument-Agency (e2, e1)"
competition,station,Other
proverb,parts,"Component-Whole (e1, e2)"
picture,file,Other
plasma,discharge,"Cause-Effect (e2, e1)"
artwork,evening,"Entity-Origin (e1, e2)"
indicator,bus,"Component-Whole (e1, e2)"
horn,end,"Component-Whole (e1, e2)"
copper,molds,"Content-Container (e1, e2)"
storylines,chapters,"Content-Container (e2, e1)"
padlock,cage,Other
book,social history,"Message-Topic (e1, e2)"
methods,paper,"Content-Container (e1, e2)"
coffee,pot,"Content-Container (e1, e2)"
ensemble,clothes,"Member-Collection (e1, e2)"
zoo,monsters,"Member-Collection (e1, e2)"
dust,caisson,"Content-Container (e1, e2)"
guest,mallet,"Instrument-Agency (e2, e1)"
infections,disease,"Cause-Effect (e1, e2)"
treatment,ultrasound,"Instrument-Agency (e2, e1)"
lathe,friend,"Instrument-Agency (e1, e2)"
jump,deterioration,"Cause-Effect (e2, e1)"
cocaine,pressure,"Cause-Effect (e1, e2)"
man,building,"Entity-Destination (e1, e2)"
file,pages,"Component-Whole (e1, e2)"
locomotives,engines,"Component-Whole (e1, e2)"
dirt,canister,"Content-Container (e1, e2)"
spike,glitch,"Cause-Effect (e1, e2)"
complex,restaurant,"Component-Whole (e1, e2)"
horde,hackers,"Member-Collection (e2, e1)"
areas,spaces,"Component-Whole (e1, e2)"
recordings,public domain,"Entity-Destination (e1, e2)"
book,author,"Product-Producer (e1, e2)"
brigade,guns,"Component-Whole (e2, e1)"
Stimulation,latency,"Cause-Effect (e1, e2)"
artist,pointer,"Instrument-Agency (e2, e1)"
oatmeal,cookies,"Component-Whole (e1, e2)"
clamour,rooks,"Entity-Origin (e1, e2)"
grenade,crowd,"Entity-Destination (e1, e2)"
intellect,pen,"Instrument-Agency (e2, e1)"
tribe,baboons,"Member-Collection (e2, e1)"
verses,freedom,"Message-Topic (e1, e2)"
coughing,inhaling,"Cause-Effect (e2, e1)"
data,section,"Content-Container (e1, e2)"
character-compeers,profligates,"Member-Collection (e2, e1)"
intestine,cat,"Component-Whole (e1, e2)"
outbreak,vaccine,"Cause-Effect (e2, e1)"
communion,churches,"Member-Collection (e2, e1)"
handle,dishwasher,"Component-Whole (e1, e2)"
suitcase,items,"Content-Container (e2, e1)"
tests,substance,"Instrument-Agency (e2, e1)"
price,weeks,Other
facemasks,reduction,"Cause-Effect (e1, e2)"
ratpack,folks,"Member-Collection (e2, e1)"
basket,faces,"Content-Container (e2, e1)"
report,requirements,"Message-Topic (e1, e2)"
collagen,shavings,"Entity-Origin (e1, e2)"
keyboard,keypad keys,"Component-Whole (e2, e1)"
vest,uniform,"Component-Whole (e1, e2)"
chief,police,"Member-Collection (e1, e2)"
ads,dangers,"Message-Topic (e1, e2)"
afternoon,drink,Other
swim bladder,fish,"Component-Whole (e1, e2)"
impact,slit,"Cause-Effect (e1, e2)"
sailor,cudgel,"Instrument-Agency (e2, e1)"
menage,styles,"Member-Collection (e2, e1)"
effort,development,"Cause-Effect (e1, e2)"
series,crimes,"Message-Topic (e1, e2)"
officers,leave,"Entity-Destination (e1, e2)"
Stress,panic attacks,"Cause-Effect (e1, e2)"
pads,mice,"Component-Whole (e1, e2)"
peanut butter,cookies,"Component-Whole (e1, e2)"
graph,format,Other
Lumberjacks,handle,"Instrument-Agency (e2, e1)"
works,epistemology,"Message-Topic (e1, e2)"
baby,cupboard drawer,"Content-Container (e1, e2)"
drift,cattle traffic,"Entity-Origin (e1, e2)"
metro,station,"Component-Whole (e2, e1)"
Victims,room,"Entity-Destination (e1, e2)"
blogs,news,"Content-Container (e2, e1)"
sand,hourglass,"Content-Container (e1, e2)"
valve,heart,"Component-Whole (e1, e2)"
marines,towns,"Entity-Destination (e1, e2)"
plane,dive,Other
president,jobs,Other
bomb,bin,"Content-Container (e1, e2)"
staff,shop,Other
recovery,storm,"Cause-Effect (e2, e1)"
flame,vessel,"Content-Container (e1, e2)"
array,group,"Product-Producer (e1, e2)"
head,jar,"Content-Container (e1, e2)"
chair,corporation,"Component-Whole (e1, e2)"
drop,recession,"Cause-Effect (e2, e1)"
pandemic,virus,"Cause-Effect (e2, e1)"
band,products,Other
processes,acids,"Product-Producer (e2, e1)"
ring,associates,"Member-Collection (e2, e1)"
forces,troops,"Instrument-Agency (e2, e1)"
existence,speech,"Message-Topic (e2, e1)"
switchboard,operator,"Instrument-Agency (e1, e2)"
plant material,suburb,"Entity-Destination (e1, e2)"
term,expression,"Entity-Origin (e1, e2)"
serum,cheeses,"Entity-Origin (e1, e2)"
state,report,"Message-Topic (e2, e1)"
Unemployment,abuse,"Cause-Effect (e1, e2)"
list,colors,"Content-Container (e2, e1)"
discussion,content,"Message-Topic (e1, e2)"
body,laundry bag,"Content-Container (e1, e2)"
products,agreement,"Message-Topic (e2, e1)"
battery,questions,"Member-Collection (e2, e1)"
Goods,countries,"Entity-Destination (e1, e2)"
roof,supermarket,"Component-Whole (e1, e2)"
contestant,answer,Other
button,dash,"Component-Whole (e1, e2)"
gases,sources,"Entity-Origin (e1, e2)"
student,window,"Entity-Origin (e1, e2)"
Personality,style,"Component-Whole (e2, e1)"
course,holes,"Component-Whole (e2, e1)"
Acne,irritants,"Cause-Effect (e2, e1)"
filename extension,file,Other
verbalizations,questions,"Message-Topic (e1, e2)"
talks,overtime,Other
textile,factories,"Product-Producer (e1, e2)"
library,books,"Content-Container (e2, e1)"
mouth,cave,"Component-Whole (e1, e2)"
plains,mountain,"Entity-Origin (e2, e1)"
anthology,songs,"Member-Collection (e2, e1)"
Sadness,dissatisfaction,"Cause-Effect (e1, e2)"
certificate,product,"Message-Topic (e1, e2)"
sounds,species,"Product-Producer (e1, e2)"
hinge,oyster,"Component-Whole (e1, e2)"
baby,cedar chest,"Content-Container (e1, e2)"
fitter,gauge,"Instrument-Agency (e2, e1)"
system,power,"Product-Producer (e2, e1)"
frustration,debugging,"Cause-Effect (e2, e1)"
screaming,shooting,"Cause-Effect (e2, e1)"
excerpt,theme,"Message-Topic (e1, e2)"
rhyme,thing,"Product-Producer (e1, e2)"
Berry,wine,Other
body,cask,"Content-Container (e1, e2)"
water,erosion,"Cause-Effect (e1, e2)"
fan,air,"Instrument-Agency (e1, e2)"
glands,ducks,"Component-Whole (e1, e2)"
papillomavirus,warts,"Cause-Effect (e1, e2)"
crash,meteor,"Cause-Effect (e2, e1)"
day,chaos,Other
body,muscle,"Component-Whole (e2, e1)"
plantation,bananas,"Content-Container (e1, e2)"
coughing,suffocation,"Cause-Effect (e2, e1)"
supreme court,amendment,Other
paper,derivation,"Message-Topic (e1, e2)"
closure,pipe,"Component-Whole (e1, e2)"
dolphin,tail,"Component-Whole (e1, e2)"
extinction,deforestation,"Cause-Effect (e2, e1)"
leader,organization,"Member-Collection (e1, e2)"
word,language,"Entity-Origin (e1, e2)"
students,assembly,"Entity-Origin (e1, e2)"
researchers,report,"Product-Producer (e1, e2)"
wings,duckling,"Component-Whole (e1, e2)"
producers,produce,"Product-Producer (e1, e2)"
stethoscope,head,"Component-Whole (e2, e1)"
band,album,"Product-Producer (e1, e2)"
congress,baboons,"Member-Collection (e2, e1)"
patient,coma,"Entity-Destination (e1, e2)"
Swine flu,disease,"Cause-Effect (e1, e2)"
evacuation,accident,"Cause-Effect (e2, e1)"
Lasers,wavelengths,"Instrument-Agency (e2, e1)"
devastation,flooding,"Cause-Effect (e2, e1)"
sleeve,coil,"Content-Container (e1, e2)"
fetus,embryo,"Entity-Origin (e1, e2)"
speech,combustion,"Cause-Effect (e1, e2)"
tension,muscles,Other
ticks,discomfort,"Cause-Effect (e1, e2)"
news,plane,"Message-Topic (e1, e2)"
shovel,neighbor,"Instrument-Agency (e1, e2)"
letter,dispute,"Message-Topic (e1, e2)"
raid,crisis,"Cause-Effect (e1, e2)"
scheme,access,Other
paint,aluminium,Other
documents,meeting,"Message-Topic (e1, e2)"
speech,child labour,"Message-Topic (e1, e2)"
laptop,processor,"Component-Whole (e2, e1)"
artwork,exhibit,"Component-Whole (e1, e2)"
nature,disarray,"Entity-Destination (e1, e2)"
tension,fighting,"Cause-Effect (e2, e1)"
stress,battles,"Cause-Effect (e2, e1)"
convicts,guards,Other
business,letter,"Message-Topic (e2, e1)"
letter,instructions,"Content-Container (e1, e2)"
book,debate,"Message-Topic (e1, e2)"
meet,hounds,"Member-Collection (e2, e1)"
copse,trees,"Member-Collection (e1, e2)"
class,sociology,"Message-Topic (e1, e2)"
league,exhibitions,"Member-Collection (e1, e2)"
paragraphs,ideas,"Message-Topic (e1, e2)"
photograph,memory,"Cause-Effect (e1, e2)"
surgeon,team,"Member-Collection (e1, e2)"
bait,frig,"Entity-Origin (e2, e1)"
cabal,murderers,"Member-Collection (e1, e2)"
garden,window box,"Content-Container (e1, e2)"
portion,spectrum,"Product-Producer (e1, e2)"
calendar,saints,"Member-Collection (e1, e2)"
report,derailment,"Message-Topic (e1, e2)"
devastation,fire,"Cause-Effect (e2, e1)"
conference,roundtables,"Component-Whole (e2, e1)"
cocaine,suitcase,"Content-Container (e1, e2)"
projects,aspects,"Message-Topic (e1, e2)"
cockatiel,morning,Other
apparatus,vessel,"Component-Whole (e2, e1)"
sketch,ideas,"Message-Topic (e1, e2)"
business,ferrets,"Member-Collection (e1, e2)"
funds,schemes,"Entity-Destination (e1, e2)"
head,clothing,"Entity-Origin (e2, e1)"
court,rule,"Instrument-Agency (e2, e1)"
storm,cold front,"Cause-Effect (e2, e1)"
article,book,"Component-Whole (e1, e2)"
mechanism,gun,"Component-Whole (e1, e2)"
test,exam,"Component-Whole (e1, e2)"
mother,breast,"Component-Whole (e2, e1)"
order,overseas address,"Entity-Destination (e1, e2)"
slices,basket,"Content-Container (e1, e2)"
matter,black hole,"Content-Container (e1, e2)"
guide,issues,"Message-Topic (e1, e2)"
firm,report,"Product-Producer (e1, e2)"
ubiquity,sparrows,Other
Joint problems,osteoarthitis,"Cause-Effect (e2, e1)"
lactoferrin,blood,"Entity-Destination (e1, e2)"
examination,head,"Entity-Origin (e2, e1)"
locomotive,platform,"Entity-Origin (e2, e1)"
archives,studies,"Product-Producer (e1, e2)"
Scientists,warning,"Product-Producer (e1, e2)"
money,safe,"Content-Container (e1, e2)"
flame,turnip,"Content-Container (e1, e2)"
tutorial,musical theory,"Message-Topic (e1, e2)"
necklace,chain,"Component-Whole (e2, e1)"
corps,giraffes,"Member-Collection (e1, e2)"
lice,infestation,"Cause-Effect (e1, e2)"
photos,journal,"Entity-Destination (e1, e2)"
undulation,cliffs,Other
title,book,"Component-Whole (e1, e2)"
mask,protection,"Cause-Effect (e1, e2)"
mechanism,bath,"Content-Container (e1, e2)"
destruction,war,"Cause-Effect (e2, e1)"
file,directory,"Content-Container (e1, e2)"
facts,legal proceeding,"Message-Topic (e1, e2)"
files,plot,"Message-Topic (e1, e2)"
train,station,"Entity-Origin (e1, e2)"
troops,region,"Entity-Destination (e1, e2)"
End-sequencing,reads,"Instrument-Agency (e2, e1)"
trip,dotterel,"Member-Collection (e2, e1)"
stone,pot,"Content-Container (e1, e2)"
cognac,bottle,"Content-Container (e1, e2)"
memories,days,Other
project,state,"Message-Topic (e1, e2)"
leader,police,"Entity-Destination (e1, e2)"
chickens,box,"Content-Container (e1, e2)"
clerk,shop,"Component-Whole (e1, e2)"
accident,snarl,"Cause-Effect (e1, e2)"
pressure,process,"Cause-Effect (e1, e2)"
colony,rabbits,"Member-Collection (e2, e1)"
oil painting,frame,"Content-Container (e1, e2)"
man,truck,"Instrument-Agency (e2, e1)"
statute,trade,Other
covey,grouse,"Member-Collection (e2, e1)"
injury,person,"Cause-Effect (e2, e1)"
train,tunnel,"Content-Container (e1, e2)"
sculptor,maker,Other
words,curate,"Entity-Origin (e1, e2)"
blackcurrent,syrup,"Component-Whole (e1, e2)"
shaman,herbs,"Instrument-Agency (e2, e1)"
communion,believers,"Member-Collection (e2, e1)"
singular,boars,"Member-Collection (e2, e1)"
pod,dolphins,"Member-Collection (e2, e1)"
song,group,"Product-Producer (e1, e2)"
interferon,fever,"Cause-Effect (e1, e2)"
word,verb,"Entity-Origin (e1, e2)"
Pressure,friction,"Cause-Effect (e1, e2)"
rat,cell,Other
recovery,tsunami,"Cause-Effect (e2, e1)"
pocket,robe,"Component-Whole (e1, e2)"
brain,jar,"Content-Container (e1, e2)"
poet,poems,"Product-Producer (e2, e1)"
veto,president,"Instrument-Agency (e1, e2)"
rabble,appetites,"Member-Collection (e2, e1)"
countries,history,Other
science fiction,roles,"Message-Topic (e1, e2)"
fraternity,cultures,Other
Cancellations,mail,Other
world,process,"Product-Producer (e1, e2)"
motet,idea,"Entity-Origin (e1, e2)"
method,step,"Component-Whole (e2, e1)"
creator,game,"Product-Producer (e2, e1)"
cornucopia,reviews,"Content-Container (e1, e2)"
floods,rains,"Cause-Effect (e2, e1)"
umpire,game,"Component-Whole (e1, e2)"
physicist,term,"Product-Producer (e2, e1)"
brigade,guards,"Member-Collection (e2, e1)"
buses,airport,"Entity-Origin (e1, e2)"
predisposition,diseases,"Cause-Effect (e1, e2)"
run,poultry,Other
sketch,sleeve,"Content-Container (e1, e2)"
water,flask,"Content-Container (e1, e2)"
crystal,molecules,"Component-Whole (e2, e1)"
software,developer,"Product-Producer (e1, e2)"
bag,items,"Content-Container (e1, e2)"
solute,micelle,"Entity-Origin (e1, e2)"
beam,emission,Other
book,library,"Entity-Origin (e1, e2)"
groups,tunnel,Other
party,pledge,Other
orange slices,meals,"Content-Container (e1, e2)"
legion,swordsmen,"Member-Collection (e2, e1)"
pressure,caisson,"Content-Container (e2, e1)"
fire,quake,"Cause-Effect (e2, e1)"
song,character,"Product-Producer (e1, e2)"
book,author,"Product-Producer (e1, e2)"
pilot,parking lot,"Entity-Destination (e1, e2)"
swarm,earthquakes,"Member-Collection (e1, e2)"
viruses,people,"Entity-Destination (e1, e2)"
income,administration,"Entity-Destination (e1, e2)"
teacher,team,"Member-Collection (e1, e2)"
devastation,waste,"Cause-Effect (e2, e1)"
saint,martyrdom,"Message-Topic (e1, e2)"
huddle,hens,"Member-Collection (e2, e1)"
president,bankruptcy,"Entity-Destination (e1, e2)"
cigars,humidor,"Content-Container (e1, e2)"
ring,gossipers,"Member-Collection (e2, e1)"
Information,test,"Entity-Origin (e1, e2)"
wire,beaker,"Content-Container (e1, e2)"
monks,pieces,"Instrument-Agency (e1, e2)"
talk,tricks,"Message-Topic (e1, e2)"
horses,stud,"Entity-Destination (e1, e2)"
battalion,pikemen,"Member-Collection (e2, e1)"
leader,society,Other
metrosexuals,moisturizers,Other
legion,grenadiers,"Member-Collection (e2, e1)"
staff,chairman,"Member-Collection (e2, e1)"
blonde,voice,"Entity-Origin (e2, e1)"
system,rig,"Instrument-Agency (e2, e1)"
meatballs,ground,"Entity-Destination (e1, e2)"
producer,machinery,"Product-Producer (e1, e2)"
instrument,vacuum chamber,"Content-Container (e1, e2)"
pact,effect,Other
metal,chamber,"Entity-Destination (e1, e2)"
disappointment,audience,Other
profit,cancer research center,"Entity-Destination (e1, e2)"
damage,industry,"Cause-Effect (e2, e1)"
pollution,warming,"Cause-Effect (e1, e2)"
treatment,disease,Other
phrase,argument,"Entity-Origin (e1, e2)"
seawater,ions,"Component-Whole (e2, e1)"
tapir,hoof,"Component-Whole (e2, e1)"
paper,staff,"Product-Producer (e1, e2)"
holder,spiral,"Content-Container (e2, e1)"
daughter,idea,"Product-Producer (e2, e1)"
recipe,collection,"Member-Collection (e1, e2)"
medical information,medical procedures,"Message-Topic (e1, e2)"
server,approach,Other
bible,desk drawer,"Content-Container (e2, e1)"
carafe,clock,"Content-Container (e2, e1)"
study,effects,"Message-Topic (e1, e2)"
Sets,letters,Other
artist,creations,"Product-Producer (e2, e1)"
federation,associations,"Member-Collection (e2, e1)"
disorders,drinking,"Cause-Effect (e2, e1)"
musician,dulcimers,"Product-Producer (e2, e1)"
pocket,jeans,"Component-Whole (e1, e2)"
pineapple,wine,"Entity-Origin (e2, e1)"
swarm,particles,"Member-Collection (e1, e2)"
release,surfaces,"Entity-Origin (e2, e1)"
heel,foot,"Component-Whole (e1, e2)"
Beavers,canals,"Product-Producer (e2, e1)"
valves,heart,"Component-Whole (e1, e2)"
offices,building,"Component-Whole (e1, e2)"
information,files,"Content-Container (e2, e1)"
crypt,choir,Other
ointment,eyelid,"Content-Container (e2, e1)"
cocaine,cylinders,"Content-Container (e2, e1)"
golfer,statement,"Message-Topic (e2, e1)"
veins,leg,"Component-Whole (e1, e2)"
engineer,machine,"Product-Producer (e2, e1)"
water,crack,"Content-Container (e2, e1)"
array,topics,"Member-Collection (e2, e1)"
crash,rhinoceroses,"Member-Collection (e2, e1)"
amount,charities,"Entity-Destination (e1, e2)"
bottle,kerosene,"Content-Container (e1, e2)"
forkful,mouth,"Entity-Destination (e2, e1)"
suitcase,clothes,"Content-Container (e1, e2)"
room,hill,"Entity-Origin (e1, e2)"
story,conquest,"Message-Topic (e1, e2)"
conference,debate,"Component-Whole (e2, e1)"
measure,discussion,"Message-Topic (e1, e2)"
person,brakes,"Product-Producer (e2, e1)"
rain,downtown,"Entity-Destination (e1, e2)"
oil,flour,"Entity-Origin (e1, e2)"
Stone,grinding,"Instrument-Agency (e1, e2)"
statement,departure,"Message-Topic (e1, e2)"
Junk mails,spam folder,"Content-Container (e2, e1)"
yeast,tubes,"Content-Container (e2, e1)"
Lactic acid,dextrose,"Entity-Origin (e1, e2)"
backpack,laptop computer,"Content-Container (e1, e2)"
demolition,company,"Product-Producer (e2, e1)"
