head_entity_text,tail_entity_text,relation
infections,malodor,"Cause-Effect (e1, e2)"
gas,algae,"Product-Producer (e1, e2)"
fungi,disease,"Cause-Effect (e1, e2)"
Diabetes,disorders,"Member-Collection (e1, e2)"
clashes,deaths,"Cause-Effect (e1, e2)"
fleet,ship,"Member-Collection (e2, e1)"
tool,handles,"Component-Whole (e2, e1)"
butterfly,patio,"Entity-Destination (e1, e2)"
daughter,coma,"Entity-Destination (e1, e2)"
division,soldiers,"Member-Collection (e2, e1)"
variations,stratospheric winds,"Cause-Effect (e2, e1)"
laugh,hairs,"Cause-Effect (e1, e2)"
plum,wine,"Product-Producer (e2, e1)"
introduction,book,"Component-Whole (e1, e2)"
rock,strokes,"Component-Whole (e2, e1)"
creator,worm,"Product-Producer (e1, e2)"
evidence,study,"Entity-Origin (e1, e2)"
meal,rice,"Component-Whole (e2, e1)"
stack,objects,"Component-Whole (e1, e2)"
tank,bunker,"Content-Container (e1, e2)"
maps,portfolio,"Content-Container (e1, e2)"
balm,soul,"Content-Container (e1, e2)"
man,custody,"Entity-Destination (e1, e2)"
tears,river,"Entity-Destination (e1, e2)"
reservoir,operation,Other
handful,tidbits,"Content-Container (e1, e2)"
tree,trunks,"Component-Whole (e2, e1)"
unit,transportation,"Instrument-Agency (e1, e2)"
insight,problem,"Entity-Destination (e1, e2)"
statement,leadership,"Product-Producer (e2, e1)"
fish,shoal,"Member-Collection (e1, e2)"
wine,can,"Content-Container (e1, e2)"
log- jam,cases,"Component-Whole (e2, e1)"
journal,book reviews,"Content-Container (e2, e1)"
talk,challenges,"Message-Topic (e1, e2)"
bloodshed,growth,"Cause-Effect (e2, e1)"
correspondence,cheque,"Content-Container (e1, e2)"
class,therapeutic benefits,"Message-Topic (e1, e2)"
flink,cows,"Member-Collection (e2, e1)"
ring,partners,"Member-Collection (e2, e1)"
Tree,bark,"Component-Whole (e2, e1)"
bolt,firearm,"Component-Whole (e1, e2)"
water,evaporators,"Entity-Origin (e2, e1)"
questionnaire,sections,"Component-Whole (e2, e1)"
disputation,lawyers,"Instrument-Agency (e2, e1)"
benefits,sentence,"Content-Container (e1, e2)"
witch,bone,"Instrument-Agency (e2, e1)"
biosurfactant,oil,"Entity-Origin (e1, e2)"
steps,ladder,"Component-Whole (e1, e2)"
bottle,isopropanol,"Content-Container (e1, e2)"
letter,group,"Entity-Destination (e1, e2)"
stranger,brother,"Entity-Destination (e1, e2)"
rudders,towboats,"Instrument-Agency (e2, e1)"
tribes,houses,"Product-Producer (e1, e2)"
rain,forest canopy,"Entity-Origin (e1, e2)"
boat,harbour,"Entity-Origin (e1, e2)"
anxiety,accident,"Cause-Effect (e2, e1)"
company,obligations,Other
community,scholars,"Member-Collection (e2, e1)"
room,corner,"Entity-Destination (e1, e2)"
technique,websites,"Instrument-Agency (e2, e1)"
file cabinet,IOU,"Content-Container (e2, e1)"
policeman,police force,"Member-Collection (e1, e2)"
sunflower,oil,"Product-Producer (e2, e1)"
stores,areas,"Component-Whole (e2, e1)"
energy,source,"Entity-Origin (e1, e2)"
publications,similarities,"Message-Topic (e1, e2)"
man,bat,"Instrument-Agency (e2, e1)"
remnants,box,"Content-Container (e1, e2)"
cerebrum,hemispheres,"Component-Whole (e1, e2)"
clowder,cats,"Member-Collection (e1, e2)"
powder,casing,"Content-Container (e1, e2)"
soul,body,"Entity-Origin (e1, e2)"
remote control,water,"Entity-Destination (e1, e2)"
books,identification,"Message-Topic (e1, e2)"
energy,charge,"Entity-Origin (e1, e2)"
nucleocapsids,nuclei,"Entity-Destination (e1, e2)"
nest,hornets,"Content-Container (e2, e1)"
spindle,pump,"Component-Whole (e1, e2)"
caravan,camels,"Member-Collection (e2, e1)"
crimes,show,"Content-Container (e1, e2)"
chocolate,butter,"Component-Whole (e2, e1)"
niece,apartment,"Entity-Destination (e1, e2)"
design,architect,"Product-Producer (e2, e1)"
cook,coals,Other
acne,cosmetics,"Cause-Effect (e2, e1)"
moons,collaboration,"Product-Producer (e2, e1)"
light,face,"Entity-Origin (e2, e1)"
receiver,catch,"Product-Producer (e1, e2)"
shirt,sleeve,"Component-Whole (e2, e1)"
garden,pail,"Content-Container (e1, e2)"
document,interrogation,"Message-Topic (e1, e2)"
nuts,tires,"Component-Whole (e1, e2)"
man,knife,"Instrument-Agency (e2, e1)"
stone,cup,"Content-Container (e1, e2)"
noise,resistors,"Cause-Effect (e2, e1)"
damage,reconstruction,"Cause-Effect (e1, e2)"
dialogue,economic impact,"Message-Topic (e1, e2)"
bank,plans,"Product-Producer (e1, e2)"
light,turrets,"Entity-Origin (e1, e2)"
stew,cauldron,"Content-Container (e1, e2)"
sedge,bitterns,"Member-Collection (e2, e1)"
woman,village,"Entity-Origin (e1, e2)"
questions,cultural differences,"Message-Topic (e1, e2)"
phosphorus,calcium loss,"Cause-Effect (e1, e2)"
furnace,thermostat,"Component-Whole (e2, e1)"
bureau,committee,"Product-Producer (e2, e1)"
mover,hamburger,Other
wallet,locker,"Content-Container (e1, e2)"
book,chapters,"Component-Whole (e2, e1)"
display case,desserts,"Content-Container (e1, e2)"
chemicals,river,"Content-Container (e1, e2)"
member,team,"Member-Collection (e1, e2)"
script,index,"Instrument-Agency (e2, e1)"
preview,blog,"Entity-Destination (e1, e2)"
radio,development,"Message-Topic (e1, e2)"
convict,claim,"Product-Producer (e1, e2)"
armor,chest,"Content-Container (e1, e2)"
dust,irritation,"Cause-Effect (e1, e2)"
flakeboard,guardrail,"Product-Producer (e1, e2)"
troop,princesses,"Member-Collection (e2, e1)"
plastic bag,marijuana,"Content-Container (e1, e2)"
thermostat,refrigerator,"Component-Whole (e1, e2)"
crisis,sector,"Entity-Origin (e2, e1)"
hormone,gland,"Product-Producer (e2, e1)"
researcher,programme,"Product-Producer (e1, e2)"
mountain,landscapes,"Component-Whole (e1, e2)"
boxes,house,"Entity-Destination (e1, e2)"
heat,metamorphism,"Cause-Effect (e1, e2)"
optimization,engineers,"Instrument-Agency (e2, e1)"
phalanx,comrades,"Member-Collection (e2, e1)"
flange,baboons,"Member-Collection (e2, e1)"
architect,strip,"Instrument-Agency (e2, e1)"
fever,stress,"Cause-Effect (e2, e1)"
aircraft,flight,"Entity-Origin (e1, e2)"
recipe,friends,"Entity-Origin (e2, e1)"
mastiffs,homes,"Entity-Destination (e1, e2)"
pin,potentiometer,"Component-Whole (e1, e2)"
nide,pheasants,"Member-Collection (e2, e1)"
statement,topics,"Message-Topic (e1, e2)"
article,music,"Message-Topic (e1, e2)"
bottle,gold dust,"Content-Container (e1, e2)"
weight,collapse,"Cause-Effect (e1, e2)"
committee,recommendations,"Product-Producer (e1, e2)"
circle,mobsters,"Member-Collection (e2, e1)"
nose,tissue,"Component-Whole (e2, e1)"
monsoons,change,"Cause-Effect (e2, e1)"
rules,behavior,"Instrument-Agency (e1, e2)"
explosion,blast,"Cause-Effect (e2, e1)"
sadness,fear,"Cause-Effect (e1, e2)"
padding,helmets,"Content-Container (e1, e2)"
letters,addresses,"Entity-Destination (e1, e2)"
kitchen,fridge,"Content-Container (e2, e1)"
shop,booth,"Component-Whole (e2, e1)"
damage,hallucinogens,"Cause-Effect (e2, e1)"
flu,chills,"Component-Whole (e2, e1)"
device,port,"Content-Container (e1, e2)"
workshop,tools,"Content-Container (e2, e1)"
joke,comedy,"Component-Whole (e1, e2)"
grain,whisky,"Product-Producer (e1, e2)"
quarterback,pass,"Instrument-Agency (e2, e1)"
cistern,liquids,"Content-Container (e2, e1)"
policy,prevention,"Instrument-Agency (e1, e2)"
catapult,arm,"Component-Whole (e2, e1)"
company,research,"Product-Producer (e2, e1)"
people,areas,"Entity-Destination (e1, e2)"
decedent,yard,"Entity-Origin (e1, e2)"
heart,valves,"Component-Whole (e2, e1)"
author,birth,"Entity-Origin (e1, e2)"
page,conventions,"Content-Container (e1, e2)"
blaze,fault,"Cause-Effect (e2, e1)"
bean,flour,"Product-Producer (e2, e1)"
key,member,Other
merger,opposition,"Cause-Effect (e1, e2)"
regulation,valve,"Instrument-Agency (e2, e1)"
bullet,head,"Entity-Destination (e1, e2)"
computer,area,"Content-Container (e1, e2)"
details,interview,"Message-Topic (e1, e2)"
debris,fire,"Cause-Effect (e2, e1)"
flu,stress,"Cause-Effect (e1, e2)"
slot machine,reels,"Component-Whole (e2, e1)"
rod,cylinder,"Component-Whole (e1, e2)"
archive,months,Other
Jug,wine,"Content-Container (e2, e1)"
paddle,canister,"Content-Container (e1, e2)"
government,science,"Instrument-Agency (e1, e2)"
pages,significance,"Message-Topic (e1, e2)"
cockpit,floor,"Component-Whole (e2, e1)"
team,general counsel,"Component-Whole (e1, e2)"
merchant,duct-flutes,"Product-Producer (e2, e1)"
plurality,features,"Member-Collection (e2, e1)"
accident,death,"Cause-Effect (e1, e2)"
kidney,father,"Entity-Destination (e1, e2)"
technique,laser,"Instrument-Agency (e2, e1)"
species,forest,"Content-Container (e1, e2)"
parts,story,"Message-Topic (e1, e2)"
plant,leaves,"Component-Whole (e2, e1)"
starch,sugars,"Entity-Origin (e1, e2)"
employee,comment,"Product-Producer (e1, e2)"
tree,woods,"Content-Container (e1, e2)"
council,zones,"Product-Producer (e1, e2)"
theme,street vision,"Message-Topic (e1, e2)"
catheter,artery,"Content-Container (e1, e2)"
fever,vaccines,"Cause-Effect (e2, e1)"
decision,maker,"Product-Producer (e2, e1)"
bodies,barrels,"Content-Container (e1, e2)"
report,motives,"Message-Topic (e1, e2)"
baseball,arbitrator,Other
report,degree,"Message-Topic (e1, e2)"
tree,woods,"Content-Container (e1, e2)"
Acne,oily skin,"Cause-Effect (e2, e1)"
meeting,vote,"Instrument-Agency (e2, e1)"
movie,box set,"Content-Container (e1, e2)"
magazines,subscribers,"Entity-Destination (e1, e2)"
dirt,acne,"Cause-Effect (e1, e2)"
bottle,canteen,"Product-Producer (e2, e1)"
sandalwood,soil,"Entity-Origin (e1, e2)"
coil,galvanometer,"Component-Whole (e1, e2)"
sheets,aspects,"Message-Topic (e1, e2)"
project,art,"Instrument-Agency (e1, e2)"
squads,shots,"Instrument-Agency (e2, e1)"
fuselage,bay,"Content-Container (e1, e2)"
rabble,persons,"Member-Collection (e2, e1)"
pole,receptacle,"Content-Container (e1, e2)"
brain,cerebellum,"Component-Whole (e2, e1)"
pillow,foam,"Component-Whole (e1, e2)"
houses,government,"Product-Producer (e2, e1)"
pile,books,"Member-Collection (e2, e1)"
rules,criteria,"Instrument-Agency (e1, e2)"
remnant,epochs,"Entity-Origin (e1, e2)"
player,keyframe,"Entity-Destination (e1, e2)"
ship,fleet,"Component-Whole (e1, e2)"
blogs,life,"Message-Topic (e1, e2)"
teacher,blackboard,"Instrument-Agency (e2, e1)"
work,employee,"Product-Producer (e2, e1)"
categories,tourism,"Component-Whole (e1, e2)"
water,ocean,"Entity-Origin (e1, e2)"
mother,depression,"Cause-Effect (e1, e2)"
troop,fairies,"Member-Collection (e2, e1)"
syrup,cask,"Content-Container (e1, e2)"
rainbows,refraction,"Cause-Effect (e2, e1)"
chart,study,"Product-Producer (e1, e2)"
candlestick,maker,"Product-Producer (e1, e2)"
storm,cancellation,"Cause-Effect (e1, e2)"
parade,athletes,"Member-Collection (e2, e1)"
harm,flood,"Cause-Effect (e2, e1)"
history,book,"Content-Container (e1, e2)"
album,jacket,"Content-Container (e1, e2)"
aid,countries,"Entity-Destination (e1, e2)"
mustard,mustard seeds,"Product-Producer (e1, e2)"
mother,team,"Member-Collection (e1, e2)"
milk,sack,"Content-Container (e2, e1)"
work,themes,"Message-Topic (e1, e2)"
bands,researchers,"Instrument-Agency (e1, e2)"
regiment,archers,"Member-Collection (e2, e1)"
skin,face,"Component-Whole (e1, e2)"
formations,year,"Entity-Origin (e1, e2)"
cow,milk,"Product-Producer (e1, e2)"
batteries,power,"Product-Producer (e1, e2)"
bomb,fruit,"Content-Container (e1, e2)"
burner,dryer,"Component-Whole (e1, e2)"
humpback,flipper,"Component-Whole (e1, e2)"
vessels,badge,"Instrument-Agency (e2, e1)"
bakers,handle,"Instrument-Agency (e2, e1)"
prince,frosting,"Instrument-Agency (e2, e1)"
contractions,prostaglandins,"Cause-Effect (e2, e1)"
pleasure,suffering,"Entity-Origin (e1, e2)"
folks,lens,"Instrument-Agency (e2, e1)"
people,twilight zone,"Entity-Destination (e1, e2)"
chicken,soup,"Component-Whole (e1, e2)"
cigarette,alarm,"Cause-Effect (e1, e2)"
magazine,developments,"Message-Topic (e1, e2)"
casket,casket,"Content-Container (e1, e2)"
window,train,"Component-Whole (e1, e2)"
drawing,man,"Content-Container (e1, e2)"
chess openings,literature,"Content-Container (e2, e1)"
powder,roll,"Content-Container (e1, e2)"
body,suitcase,"Content-Container (e1, e2)"
sweeper,end,"Entity-Destination (e1, e2)"
abridger,eye,"Component-Whole (e2, e1)"
proclamation,flu,"Message-Topic (e1, e2)"
Rumors,public,"Entity-Destination (e1, e2)"
book,cupboard,"Content-Container (e1, e2)"
infant,box,"Content-Container (e1, e2)"
complications,deaths,"Cause-Effect (e1, e2)"
brood,chicks,"Member-Collection (e2, e1)"
trail,village,"Entity-Origin (e1, e2)"
pilots,trouble,"Entity-Destination (e1, e2)"
grower,moldboard,"Instrument-Agency (e2, e1)"
maker,handbags,"Product-Producer (e1, e2)"
recipe,grandmother,"Entity-Origin (e2, e1)"
steam,combustion,"Cause-Effect (e2, e1)"
timers,event,"Cause-Effect (e2, e1)"
clergy,faiths,"Member-Collection (e1, e2)"
dule,turkeys,"Member-Collection (e2, e1)"
shifts,gas flows,"Cause-Effect (e2, e1)"
teacher,book,"Product-Producer (e1, e2)"
declaration,climate change,"Message-Topic (e1, e2)"
contents,packet,"Content-Container (e1, e2)"
flight,stairs,"Member-Collection (e2, e1)"
Lesions,hemiparesis,"Cause-Effect (e1, e2)"
initiative,obesity,"Cause-Effect (e1, e2)"
book,role,"Message-Topic (e1, e2)"
frontpage,news paper,"Component-Whole (e1, e2)"
chip,reliquary,"Content-Container (e1, e2)"
blank,carton,"Product-Producer (e2, e1)"
meinie,sparrows,"Member-Collection (e1, e2)"
fluid,body,"Entity-Destination (e1, e2)"
princess,storm,"Entity-Origin (e1, e2)"
olive oil,salad,"Content-Container (e1, e2)"
acid,bottle,"Content-Container (e1, e2)"
transformer,shield,"Instrument-Agency (e1, e2)"
article,impulsivity,"Message-Topic (e1, e2)"
cadre,combinations,"Member-Collection (e2, e1)"
letter,teaching duties,"Message-Topic (e1, e2)"
projects,markets,"Entity-Destination (e1, e2)"
sleeve,blouse,"Component-Whole (e1, e2)"
issues,law,"Message-Topic (e1, e2)"
congestion,delays,"Cause-Effect (e1, e2)"
report,death,"Message-Topic (e1, e2)"
suspects,police,"Entity-Destination (e1, e2)"
Concerns,data protection,"Message-Topic (e1, e2)"
catch,fish,"Content-Container (e1, e2)"
program,notes,"Instrument-Agency (e2, e1)"
term,metaphor,"Entity-Origin (e1, e2)"
answer,paragraph,"Content-Container (e1, e2)"
anthology,novels,"Content-Container (e1, e2)"
officer,ram,"Instrument-Agency (e2, e1)"
bastard,velocity,Other
verses,people,"Product-Producer (e1, e2)"
text,text box,"Content-Container (e1, e2)"
dentist,drill,"Instrument-Agency (e2, e1)"
competition,station,"Entity-Origin (e1, e2)"
proverb,parts,"Component-Whole (e2, e1)"
picture,file,"Message-Topic (e1, e2)"
plasma,discharge,"Cause-Effect (e2, e1)"
artwork,evening,"Entity-Origin (e1, e2)"
indicator,bus,"Component-Whole (e1, e2)"
horn,end,"Component-Whole (e2, e1)"
copper,molds,"Entity-Destination (e1, e2)"
storylines,chapters,"Content-Container (e2, e1)"
padlock,cage,"Component-Whole (e1, e2)"
book,social history,"Content-Container (e2, e1)"
methods,paper,"Content-Container (e1, e2)"
coffee,pot,"Content-Container (e1, e2)"
ensemble,clothes,"Component-Whole (e2, e1)"
zoo,monsters,"Member-Collection (e2, e1)"
dust,caisson,"Content-Container (e1, e2)"
guest,mallet,"Instrument-Agency (e2, e1)"
infections,disease,"Cause-Effect (e1, e2)"
treatment,ultrasound,"Instrument-Agency (e2, e1)"
lathe,friend,"Instrument-Agency (e2, e1)"
jump,deterioration,"Cause-Effect (e2, e1)"
cocaine,pressure,"Cause-Effect (e1, e2)"
man,building,"Entity-Destination (e1, e2)"
file,pages,"Component-Whole (e2, e1)"
locomotives,engines,"Component-Whole (e2, e1)"
dirt,canister,"Content-Container (e1, e2)"
spike,glitch,"Cause-Effect (e1, e2)"
complex,restaurant,"Component-Whole (e2, e1)"
horde,hackers,"Member-Collection (e1, e2)"
areas,spaces,"Content-Container (e1, e2)"
recordings,public domain,"Entity-Destination (e1, e2)"
book,author,"Product-Producer (e2, e1)"
brigade,guns,"Member-Collection (e2, e1)"
Stimulation,latency,"Cause-Effect (e1, e2)"
artist,pointer,"Instrument-Agency (e2, e1)"
oatmeal,cookies,"Component-Whole (e1, e2)"
clamour,rooks,"Product-Producer (e2, e1)"
grenade,crowd,"Entity-Destination (e1, e2)"
intellect,pen,"Instrument-Agency (e2, e1)"
tribe,baboons,"Member-Collection (e2, e1)"
verses,freedom,"Message-Topic (e1, e2)"
coughing,inhaling,"Cause-Effect (e2, e1)"
data,section,"Content-Container (e1, e2)"
character-compeers,profligates,"Member-Collection (e1, e2)"
intestine,cat,"Component-Whole (e1, e2)"
outbreak,vaccine,"Cause-Effect (e2, e1)"
communion,churches,"Member-Collection (e2, e1)"
handle,dishwasher,"Component-Whole (e1, e2)"
suitcase,items,"Content-Container (e1, e2)"
tests,substance,"Instrument-Agency (e2, e1)"
price,weeks,Other
facemasks,reduction,"Instrument-Agency (e1, e2)"
ratpack,folks,"Member-Collection (e2, e1)"
basket,faces,"Content-Container (e2, e1)"
report,requirements,"Message-Topic (e1, e2)"
collagen,shavings,"Entity-Origin (e1, e2)"
keyboard,keypad keys,"Component-Whole (e2, e1)"
vest,uniform,"Component-Whole (e1, e2)"
chief,police,"Member-Collection (e1, e2)"
ads,dangers,"Message-Topic (e1, e2)"
afternoon,drink,Other
swim bladder,fish,"Component-Whole (e1, e2)"
impact,slit,"Cause-Effect (e1, e2)"
sailor,cudgel,"Instrument-Agency (e2, e1)"
menage,styles,"Component-Whole (e2, e1)"
effort,development,"Component-Whole (e1, e2)"
series,crimes,"Message-Topic (e1, e2)"
officers,leave,"Entity-Destination (e1, e2)"
Stress,panic attacks,"Cause-Effect (e1, e2)"
pads,mice,"Component-Whole (e1, e2)"
peanut butter,cookies,"Component-Whole (e1, e2)"
graph,format,"Content-Container (e1, e2)"
Lumberjacks,handle,"Instrument-Agency (e2, e1)"
works,epistemology,"Message-Topic (e1, e2)"
baby,cupboard drawer,"Content-Container (e1, e2)"
drift,cattle traffic,"Component-Whole (e1, e2)"
metro,station,"Component-Whole (e2, e1)"
Victims,room,"Entity-Destination (e1, e2)"
blogs,news,"Message-Topic (e1, e2)"
sand,hourglass,"Content-Container (e1, e2)"
valve,heart,"Component-Whole (e1, e2)"
marines,towns,"Entity-Destination (e1, e2)"
plane,dive,"Entity-Destination (e1, e2)"
president,jobs,"Entity-Destination (e1, e2)"
bomb,bin,"Content-Container (e1, e2)"
staff,shop,"Member-Collection (e1, e2)"
recovery,storm,"Cause-Effect (e2, e1)"
flame,vessel,"Content-Container (e1, e2)"
array,group,"Product-Producer (e2, e1)"
head,jar,"Content-Container (e1, e2)"
chair,corporation,"Member-Collection (e1, e2)"
drop,recession,"Cause-Effect (e2, e1)"
pandemic,virus,"Cause-Effect (e2, e1)"
band,products,"Instrument-Agency (e1, e2)"
processes,acids,"Product-Producer (e1, e2)"
ring,associates,"Member-Collection (e2, e1)"
forces,troops,"Member-Collection (e2, e1)"
existence,speech,"Message-Topic (e2, e1)"
switchboard,operator,"Instrument-Agency (e2, e1)"
plant material,suburb,"Entity-Destination (e1, e2)"
term,expression,"Entity-Origin (e1, e2)"
serum,cheeses,"Component-Whole (e1, e2)"
state,report,"Message-Topic (e1, e2)"
Unemployment,abuse,"Cause-Effect (e1, e2)"
list,colors,"Content-Container (e1, e2)"
discussion,content,"Message-Topic (e1, e2)"
body,laundry bag,"Content-Container (e1, e2)"
products,agreement,"Content-Container (e1, e2)"
battery,questions,"Member-Collection (e2, e1)"
Goods,countries,"Entity-Destination (e1, e2)"
roof,supermarket,"Component-Whole (e1, e2)"
contestant,answer,"Product-Producer (e1, e2)"
button,dash,"Content-Container (e2, e1)"
gases,sources,"Entity-Origin (e1, e2)"
student,window,"Entity-Origin (e2, e1)"
Personality,style,"Component-Whole (e2, e1)"
course,holes,"Component-Whole (e1, e2)"
Acne,irritants,"Cause-Effect (e2, e1)"
filename extension,file,"Component-Whole (e1, e2)"
verbalizations,questions,"Message-Topic (e1, e2)"
talks,overtime,"Entity-Destination (e1, e2)"
textile,factories,"Component-Whole (e1, e2)"
library,books,"Content-Container (e1, e2)"
mouth,cave,"Component-Whole (e1, e2)"
plains,mountain,"Entity-Origin (e2, e1)"
anthology,songs,"Member-Collection (e2, e1)"
Sadness,dissatisfaction,"Cause-Effect (e1, e2)"
certificate,product,"Entity-Destination (e1, e2)"
sounds,species,"Product-Producer (e2, e1)"
hinge,oyster,"Component-Whole (e1, e2)"
baby,cedar chest,"Content-Container (e1, e2)"
fitter,gauge,"Instrument-Agency (e2, e1)"
system,power,"Product-Producer (e1, e2)"
frustration,debugging,"Entity-Origin (e1, e2)"
screaming,shooting,"Cause-Effect (e2, e1)"
excerpt,theme,"Message-Topic (e1, e2)"
rhyme,thing,"Product-Producer (e2, e1)"
Berry,wine,"Product-Producer (e1, e2)"
body,cask,"Content-Container (e1, e2)"
water,erosion,"Cause-Effect (e1, e2)"
fan,air,"Instrument-Agency (e1, e2)"
glands,ducks,"Component-Whole (e1, e2)"
papillomavirus,warts,"Cause-Effect (e1, e2)"
crash,meteor,"Cause-Effect (e2, e1)"
day,chaos,"Entity-Destination (e1, e2)"
body,muscle,"Component-Whole (e2, e1)"
plantation,bananas,"Content-Container (e1, e2)"
coughing,suffocation,"Cause-Effect (e2, e1)"
supreme court,amendment,"Instrument-Agency (e2, e1)"
paper,derivation,"Message-Topic (e1, e2)"
closure,pipe,"Component-Whole (e1, e2)"
dolphin,tail,"Component-Whole (e2, e1)"
extinction,deforestation,"Cause-Effect (e2, e1)"
leader,organization,"Member-Collection (e1, e2)"
word,language,"Entity-Origin (e1, e2)"
students,assembly,"Entity-Origin (e1, e2)"
researchers,report,"Product-Producer (e1, e2)"
wings,duckling,"Component-Whole (e1, e2)"
producers,produce,"Product-Producer (e1, e2)"
stethoscope,head,"Component-Whole (e2, e1)"
band,album,"Product-Producer (e1, e2)"
congress,baboons,"Member-Collection (e1, e2)"
patient,coma,"Entity-Destination (e1, e2)"
Swine flu,disease,"Cause-Effect (e1, e2)"
evacuation,accident,"Cause-Effect (e2, e1)"
Lasers,wavelengths,"Instrument-Agency (e1, e2)"
devastation,flooding,"Cause-Effect (e2, e1)"
sleeve,coil,"Content-Container (e1, e2)"
fetus,embryo,"Entity-Origin (e2, e1)"
speech,combustion,"Cause-Effect (e1, e2)"
tension,muscles,"Content-Container (e1, e2)"
ticks,discomfort,"Cause-Effect (e1, e2)"
news,plane,"Message-Topic (e1, e2)"
shovel,neighbor,"Instrument-Agency (e1, e2)"
letter,dispute,"Content-Container (e1, e2)"
raid,crisis,"Cause-Effect (e1, e2)"
scheme,access,"Cause-Effect (e1, e2)"
paint,aluminium,"Entity-Origin (e1, e2)"
documents,meeting,"Content-Container (e1, e2)"
speech,child labour,"Message-Topic (e1, e2)"
laptop,processor,"Component-Whole (e1, e2)"
artwork,exhibit,"Component-Whole (e1, e2)"
nature,disarray,"Entity-Destination (e1, e2)"
tension,fighting,"Cause-Effect (e2, e1)"
stress,battles,"Cause-Effect (e2, e1)"
convicts,guards,"Instrument-Agency (e2, e1)"
business,letter,"Message-Topic (e1, e2)"
letter,instructions,"Content-Container (e1, e2)"
book,debate,"Message-Topic (e1, e2)"
meet,hounds,"Member-Collection (e2, e1)"
copse,trees,"Member-Collection (e2, e1)"
class,sociology,"Message-Topic (e1, e2)"
league,exhibitions,"Member-Collection (e2, e1)"
paragraphs,ideas,"Content-Container (e1, e2)"
photograph,memory,"Cause-Effect (e1, e2)"
surgeon,team,"Member-Collection (e1, e2)"
bait,frig,"Entity-Origin (e1, e2)"
cabal,murderers,"Member-Collection (e2, e1)"
garden,window box,"Content-Container (e1, e2)"
portion,spectrum,"Product-Producer (e1, e2)"
calendar,saints,"Content-Container (e2, e1)"
report,derailment,"Message-Topic (e1, e2)"
devastation,fire,"Cause-Effect (e2, e1)"
conference,roundtables,"Component-Whole (e1, e2)"
cocaine,suitcase,"Content-Container (e1, e2)"
projects,aspects,"Content-Container (e2, e1)"
cockatiel,morning,Other
apparatus,vessel,"Component-Whole (e2, e1)"
sketch,ideas,"Message-Topic (e1, e2)"
business,ferrets,"Member-Collection (e2, e1)"
funds,schemes,"Entity-Destination (e1, e2)"
head,clothing,"Content-Container (e1, e2)"
court,rule,"Instrument-Agency (e2, e1)"
storm,cold front,"Cause-Effect (e2, e1)"
article,book,"Entity-Origin (e1, e2)"
mechanism,gun,"Component-Whole (e1, e2)"
test,exam,"Component-Whole (e1, e2)"
mother,breast,"Component-Whole (e2, e1)"
order,overseas address,"Entity-Destination (e1, e2)"
slices,basket,"Content-Container (e1, e2)"
matter,black hole,"Content-Container (e1, e2)"
guide,issues,"Message-Topic (e1, e2)"
firm,report,"Product-Producer (e1, e2)"
ubiquity,sparrows,Other
Joint problems,osteoarthitis,"Cause-Effect (e2, e1)"
lactoferrin,blood,"Entity-Destination (e1, e2)"
examination,head,"Entity-Origin (e1, e2)"
locomotive,platform,"Entity-Origin (e1, e2)"
archives,studies,"Product-Producer (e1, e2)"
Scientists,warning,"Message-Topic (e1, e2)"
money,safe,"Content-Container (e1, e2)"
flame,turnip,"Content-Container (e1, e2)"
tutorial,musical theory,"Message-Topic (e1, e2)"
necklace,chain,"Component-Whole (e2, e1)"
corps,giraffes,"Member-Collection (e2, e1)"
lice,infestation,"Component-Whole (e1, e2)"
photos,journal,"Entity-Destination (e1, e2)"
undulation,cliffs,"Component-Whole (e1, e2)"
title,book,"Component-Whole (e1, e2)"
mask,protection,"Instrument-Agency (e1, e2)"
mechanism,bath,"Content-Container (e1, e2)"
destruction,war,"Cause-Effect (e2, e1)"
file,directory,"Content-Container (e1, e2)"
facts,legal proceeding,"Message-Topic (e1, e2)"
files,plot,"Message-Topic (e1, e2)"
train,station,"Entity-Origin (e1, e2)"
troops,region,"Entity-Destination (e1, e2)"
End-sequencing,reads,"Instrument-Agency (e2, e1)"
trip,dotterel,"Member-Collection (e2, e1)"
stone,pot,"Content-Container (e1, e2)"
cognac,bottle,"Content-Container (e1, e2)"
memories,days,"Entity-Origin (e1, e2)"
project,state,"Message-Topic (e1, e2)"
leader,police,"Entity-Destination (e1, e2)"
chickens,box,"Content-Container (e1, e2)"
clerk,shop,"Content-Container (e1, e2)"
accident,snarl,"Cause-Effect (e1, e2)"
pressure,process,"Instrument-Agency (e1, e2)"
colony,rabbits,"Member-Collection (e2, e1)"
oil painting,frame,"Content-Container (e1, e2)"
man,truck,"Instrument-Agency (e2, e1)"
statute,trade,"Message-Topic (e1, e2)"
covey,grouse,"Member-Collection (e1, e2)"
injury,person,"Cause-Effect (e2, e1)"
train,tunnel,"Content-Container (e1, e2)"
sculptor,maker,Other
words,curate,"Entity-Origin (e2, e1)"
blackcurrent,syrup,"Component-Whole (e1, e2)"
shaman,herbs,"Instrument-Agency (e2, e1)"
communion,believers,"Member-Collection (e2, e1)"
singular,boars,"Member-Collection (e1, e2)"
pod,dolphins,"Member-Collection (e2, e1)"
song,group,"Product-Producer (e1, e2)"
interferon,fever,"Cause-Effect (e1, e2)"
word,verb,"Entity-Origin (e1, e2)"
